,title,date,country,genre,rate
359,Forgotten in Still Frame,20 February 2016 (USA),USA,"['Action', 'Drama']",3.7
360,Age of Kill,15 June 2015 (UK),UK,['Action'],3.7
361,Bus Driver,4 October 2016 (USA),USA,['Action'],3.7
362,Les gorilles,15 April 2015 (France),France,['Action'],3.7
363,Mercenaries,5 August 2014 (USA),USA,['Action'],3.7
364,Boned,2016 (USA),USA,"['Action', 'Comedy']",3.7
365,Road,5 August 2017 (France),UK,"['Action', 'Crime']",3.7
366,North Mountain,8 August 2015 (Canada),Canada,"['Action', 'Crime']",3.7
367,Bob Thunder: Internet Assassin,27 October 2015 (USA),USA,['Action'],3.7
368,Crystal Inferno,2017 (France),France,"['Action', 'Adventure']",3.7
369,AmeriGeddon,13 May 2016 (USA),USA,['Action'],3.7
370,Mrugashira,December 2014 (India),India,['Action'],3.7
371,Killadi,30 January 2015 (India),India,['Action'],3.7
372,Vaaimai,8 September 2016 (India),India,['Action'],3.7
373,Armstrong,12 September 2017 (France),USA,['Action'],3.7
374,Hero,11 September 2015 (India),India,"['Action', 'Drama']",3.7
375,Lion,14 May 2015 (India),India,"['Action', 'Drama']",3.7
376,Cops and Robbers,12 December 2017 (USA),USA,['Action'],3.7
377,Ozark Sharks,30 July 2016 (Poland),USA,"['Action', 'Adventure']",3.7
378,Aa Gaya Hero,16 March 2017 (India),India,['Action'],3.7
379,Buddies in India,27 January 2017 (China),China,['Action'],3.7
380,Event Zero,April 2017 (Australia),Australia,"['Action', 'Drama']",3.7
381,Cop Mortem,24 November 2016 (Hungary),Hungary,['Action'],3.7
382,Botoks,29 September 2017 (Poland),Poland,"['Action', 'Drama']",3.7
383,Wind Walkers,16 October 2015 (USA),USA,"['Action', 'Horror']",3.8
384,King of the Game,4 November 2014 (USA),USA,['Action'],3.8
385,The Dead Inside,14 October 2013 (UK),UK,"['Action', 'Horror']",3.8
386,Devil's Mile,12 August 2014 (USA),USA,"['Action', 'Crime']",3.8
387,AWOL-72,25 September 2015 (USA),USA,['Action'],3.8
388,Gangs of Tooting Broadway,4 February 2013 (UK),UK,"['Action', 'Crime']",3.8
389,Yong chun xiao long,20 July 2013 (China),China,['Action'],3.8
390,Legendary,1 January 2014 (China),UK,"['Action', 'Adventure']",3.8
391,Captive,14 May 2013 (USA),Canada,['Action'],3.8
392,The Impaler,31 October 2013 (USA),USA,"['Action', 'Horror']",3.8
393,Escape from Babylon,Thriller,Trinidad and Tobago,['Action'],3.8
394,The Posthuman Project,14 June 2014 (USA),USA,"['Action', 'Adventure']",3.8
395,Throwback,2014 (Australia),Australia,"['Action', 'Adventure']",3.8
396,The Carrier,26 January 2017 (UK),UK,"['Action', 'Drama']",3.8
397,Black Rose,25 January 2014 (Russia),Russia,"['Action', 'Crime']",3.8
398,Lazarus Rising,Drama,USA,['Action'],3.8
399,The Kiss of Lady X,10 May 2014 (Taiwan),Taiwan,"['Action', 'Adventure']",3.8
400,Hercules Reborn,7 August 2014 (Hungary),USA,['Action'],3.8
401,Bhola Ishtehari,22 March 2013 (Pakistan),Pakistan,['Action'],3.8
402,Mr. X,17 April 2015 (India),India,"['Action', 'Crime']",3.8
403,EP/Executive Protection,2015 (USA),USA,['Action'],3.8
404,The Arc of Methul,Fantasy,USA,['Action'],3.8
405,Attack of the Killer Donuts,17 November 2017 (USA),USA,"['Action', 'Comedy']",3.8
406,Envazhi Thani Vazhi,6 March 2015 (India),India,['Action'],3.8
407,Armed Response,9 August 2017 (Philippines),USA,"['Action', 'Horror']",3.8
408,Bo ji mi cheng,5 June 2015 (China),China,['Action'],3.8
409,The Killer Robots! Crash and Burn,15 July 2016 (USA),USA,"['Action', 'Adventure']",3.8
410,Darkweb,8 March 2016 (USA),USA,['Action'],3.8
411,Soukhyam,25 December 2015 (Kuwait),India,['Action'],3.8
412,Black Site Delta,5 May 2017 (USA),USA,['Action'],3.8
413,Hellcat's Revenge,1 March 2017 (USA),USA,"['Action', 'Crime']",3.8
414,Wagah,12 August 2016 (India),India,['Action'],3.8
415,The Danger Element,1 August 2017 (UK),USA,['Action'],3.8
416,626 Evolution,21 July 2017 (USA),USA,['Action'],3.8
417,Cleric,15 March 2014 (USA),USA,"['Action', 'Adventure']",3.9
418,Goat,21 May 2013 (USA),USA,['Action'],3.9
419,Kamp,23 April 2013 (Turkey),Turkey,"['Action', 'Drama']",3.9
420,End of a Gun,23 September 2016 (USA),USA,"['Action', 'Crime']",3.9
421,The Control Group,22 October 2014 (USA),USA,"['Action', 'Horror']",3.9
422,Dracula: The Dark Prince,15 October 2013 (USA),USA,['Action'],3.9
423,Karaoglan,11 January 2013 (Turkey),Turkey,"['Action', 'Comedy']",3.9
424,Criticsized,13 December 2016 (USA),USA,"['Action', 'Crime']",3.9
425,Taryn Barker: Demon Hunter,2017 (USA),USA,['Action'],3.9
426,Ambushed,16 October 2013 (Philippines),USA,"['Action', 'Crime']",3.9
427,Bunker of the Dead,18 February 2016 (Russia),Germany,"['Action', 'Comedy']",3.9
428,Doomsday,19 August 2015 (USA),UK,['Action'],3.9
429,2101,23 February 2014 (USA),USA,"['Action', 'Adventure']",3.9
430,Rising Fear,30 May 2016 (USA),USA,['Action'],3.9
431,Kungfu Kid,December 2013 (USA),China,['Action'],3.9
432,NinetyTwo,15 February 2015 (Germany),Germany,"['Action', 'Adventure']",3.9
433,"Blood, Sand and Gold",10 March 2017 (USA),USA,['Action'],3.9
434,El Dassas,Horror,Egypt,['Action'],3.9
435,Impact Earth,30 April 2015 (France),USA,['Action'],3.9
436,Better Criminal,3 October 2016 (Turkey),USA,['Action'],3.9
437,Cartels,7 July 2017 (USA),USA,"['Action', 'Crime']",3.9
438,Akhil,11 November 2015 (India),India,['Action'],3.9
439,The Gaelic King,10 July 2017 (UK),UK,['Action'],3.9
440,Skinford,March 2017 (Australia),Australia,"['Action', 'Adventure']",3.9
441,Porki Huccha Venkat,28 April 2017 (India),India,['Action'],3.9
442,3 Knee Deep,5 January 2016 (USA),USA,['Action'],3.9
443,Judwaa 2,29 September 2017 (India),India,['Action'],3.9
444,"Prey, in Cold Blood",15 July 2016 (USA),USA,['Action'],3.9
445,El ocaso del cazador,24 February 2017 (Mexico),Mexico,['Action'],3.9
446,Bordo Bereliler Suriye,7 April 2017 (Turkey),Turkey,['Action'],3.9
447,Jeepers Creepers 3,2 November 2017 (Mexico),USA,"['Action', 'Horror']",4
448,Remnants,May 2013 (France),USA,"['Action', 'Drama']",4
449,Betrayal,3 April 2015 (USA),USA,"['Action', 'Adventure']",4
450,Kill Kapone,2014 (USA),USA,"['Action', 'Crime']",4
451,Shallow Creek Cult,18 August 2013 (USA),USA,"['Action', 'Horror']",4
452,Americons,29 December 2017 (USA),USA,"['Action', 'Biography']",4
453,Evil Feed,23 October 2013 (Canada),Canada,['Action'],4
454,Bullets for Jesus,7 July 2015 (USA),USA,"['Action', 'Adventure']",4
455,Shadow,26 April 2013 (India),India,"['Action', 'Crime']",4
456,The Hideout,1 May 2014 (USA),USA,"['Action', 'Horror']",4
457,Cannon Fodder,13 March 2014 (Israel),Israel,['Action'],4
458,Jake's Road,23 September 2017 (USA),USA,"['Action', 'Horror']",4
459,Sons of Liberty,6 July 2013 (USA),USA,['Action'],4
460,The Mark: Redemption,26 March 2013 (Netherlands),USA,"['Action', 'Fantasy']",4
461,Book of Fire,22 November 2015 (USA),USA,['Action'],4
462,Barrio Brawler,27 August 2013 (USA),USA,"['Action', 'Crime']",4
463,The Hatching,26 September 2017 (UK),UK,"['Action', 'Comedy']",4
464,Last Son,20 June 2013 (USA),USA,"['Action', 'Drama']",4
465,Survivor,23 July 2014 (Philippines),USA,"['Action', 'Adventure']",4
466,Rivers 9,30 June 2015 (USA),USA,"['Action', 'Comedy']",4
467,Mahankali,8 March 2013 (India),India,['Action'],4
468,Unnatural,16 October 2015 (USA),USA,"['Action', 'Horror']",4
469,Solitude,October 2014 (USA),USA,"['Action', 'Comedy']",4
470,MindGamers,28 March 2017 (USA),Austria,"['Action', 'Sci-Fi']",4
471,Cardinal Matter,8 July 2016 (USA),USA,"['Action', 'Crime']",4
472,Gun Shy,8 September 2017 (USA),UK,"['Action', 'Adventure']",4
473,Avatharam,1 August 2014 (India),India,"['Action', 'Crime']",4
474,Red Billabong,25 August 2016 (Australia),Australia,"['Action', 'Comedy']",4
475,Direct Ishq,19 February 2016 (India),India,"['Action', 'Comedy']",4
476,Extraction,18 December 2015 (USA),USA,"['Action', 'Adventure']",4
477,Altitude,6 October 2017 (USA),USA,"['Action', 'Crime']",4
478,Zashchitniki,23 February 2017 (Russia),Russia,['Action'],4
479,Parasites,24 January 2017 (USA),USA,"['Action', 'Horror']",4
480,Kill Ratio,9 December 2016 (USA),USA,['Action'],4
481,Hollywood Warrioress: The Movie,17 May 2016 (USA),USA,"['Action', 'Horror']",4
482,Wild Desert,27 August 2015 (China),China,['Action'],4
483,Thirunaal,5 August 2016 (India),India,"['Action', 'Drama']",4
484,Raasta,31 March 2017 (Pakistan),Pakistan,"['Action', 'Crime']",4
485,Raabta,9 June 2017 (India),India,"['Action', 'Drama']",4
486,Arsenal,6 January 2017 (USA),USA,"['Action', 'Crime']",4
487,My Pet Dinosaur,22 April 2017 (Australia),Australia,"['Action', 'Adventure']",4
488,Executor,15 August 2017 (USA),USA,['Action'],4
489,Achayans,19 May 2017 (India),India,"['Action', 'Comedy']",4
490,Po ma zhang fei,3 February 2017 (China),China,['Action'],4
491,Singularity,24 November 2017 (USA),Switzerland,"['Action', 'Adventure']",4
492,Ritoru Kyouta no bouken,1 April 2017 (Japan),Japan,['Action'],1
493,Priklyucheniya Volodi Zlogo,5 November 2015 (Russia),Russia,['Adventure'],1
494,6 elementov vremeni,10 June 2016 (Russia),Russia,"['Adventure', 'Drama']",1
495,Qi che ren zong dong yuan,3 July 2015 (China),China,"['Animation', 'Adventure']",1.1
497,Rafathar,10 August 2017 (Indonesia),Indonesia,['Action'],1.4
498,To the Top,2016 (USA),USA,"['Adventure', 'Drama']",1.5
499,Poveliteli snov,29 October 2015 (Russia),Russia,['Action'],1.5
502,Izzie's Way Home,17 May 2016 (USA),USA,['Animation'],1.6
505,Trapped in Time 3D!,1 January 2013 (USA),USA,['Action'],1.8
507,Deti protiv volshebnikov,6 September 2016 (Russia),Russia,"['Animation', 'Adventure']",1.8
508,Ceza,8 August 2014 (Turkey),Turkey,['Action'],1.9
511,Nosferatu vs. Father Pipecock & Sister Funk,9 March 2014 (Canada),Canada,"['Adventure', 'Comedy']",2
531,After School Special,27 June 2017 (USA),USA,"['Adventure', 'Comedy']",2.5
540,Sokrovishcha O.K.,1 May 2013 (Russia),Russia,['Adventure'],2.7
542,Sleeping Beauty,16 July 2014 (South Korea),USA,"['Adventure', 'Fantasy']",2.7
543,Kampout,4 July 2017 (USA),USA,['Adventure'],2.7
544,We All Fall Down,12 August 2016 (USA),USA,"['Adventure', 'Drama']",2.7
546,Army of Frankensteins,10 November 2013 (USA),USA,"['Adventure', 'Horror']",2.8
551,The Four Warriors,3 November 2015 (USA),UK,['Adventure'],2.8
553,The Map of DNA,8 January 2016 (Taiwan),Taiwan,['Adventure'],2.8
554,Adventures of Petey and Friends,1 January 2016 (USA),USA,"['Animation', 'Adventure']",2.8
556,Somnus,4 October 2016 (USA),UK,"['Adventure', 'Sci-Fi']",2.9
557,Strana khoroshikh detochek,19 December 2013 (Russia),Russia,['Adventure'],2.9
559,Conni und Co 2 - Das Geheimnis des T-Rex,20 April 2017 (Germany),Germany,['Adventure'],2.9
563,Templar Nation,23 July 2013 (USA),USA,['Adventure'],3
565,The Son of Raw's the Roman,19 June 2016 (UK),UK,"['Adventure', 'Fantasy']",3
566,"Bol¨ªvar, el hombre de las dificultades",16 August 2013 (Venezuela),Venezuela,"['Adventure', 'Biography']",3
568,Mirabilis,19 April 2015 (Spain),Spain,"['Adventure', 'Comedy']",3
569,Stasis,29 August 2017 (USA),USA,['Adventure'],3
570,Cage the Bear,12 November 2016 (USA),USA,['Adventure'],3
573,Star Raiders: The Adventures of Saber Raine,8 May 2017 (UK),USA,['Adventure'],3.1
574,Enemy Empire,27 December 2013 (Germany),USA,"['Adventure', 'Fantasy']",3.1
576,Uzay Kuvvetleri 2911,20 April 2015 (Turkey),Turkey,"['Animation', 'Adventure']",3.1
579,Let There Be Zombies,3 March 2015 (USA),USA,"['Adventure', 'Comedy']",3.2
584,Seer 3,12 July 2013 (China),China,"['Animation', 'Adventure']",3.2
586,The Emoji Movie,3 August 2017 (Hong Kong),USA,"['Animation', 'Adventure']",3.2
589,Moshi Monsters: The Movie,18 February 2018 (Hong Kong),UK,"['Animation', 'Adventure']",3.3
590,The Last Supper,9 May 2014 (India),India,"['Adventure', 'Mystery']",3.3
594,Janjal Dar Aroosi,1 December 2016 (Iran),Iran,"['Adventure', 'Comedy']",3.3
599,Sneezing Baby Panda: The Movie,19 November 2015 (Peru),Australia,"['Adventure', 'Comedy']",3.4
600,Stag Hunt,16 May 2015 (USA),UK,"['Adventure', 'Comedy']",3.4
602,Moo Moo and the Three Witches,6 December 2015 (USA),USA,['Adventure'],3.4
604,Bigfoot Chronicles,Sci-Fi,USA,['Adventure'],3.4
609,Amethyst,9 December 2016 (USA),USA,"['Adventure', 'Fantasy']",3.4
610,Os Dez Mandamentos: O Filme,16 January 2016 (Brazil),Brazil,"['Adventure', 'Drama']",3.4
613,Dinosaur Island,December 2014 (Australia),Australia,"['Adventure', 'Family']",3.5
618,Highway to Havasu,7 March 2017 (USA),USA,"['Adventure', 'Comedy']",3.5
620,Nessie & Me,14 July 2017 (USA),USA,['Adventure'],3.5
622,Oldu mu simdi?,16 December 2016 (Turkey),Turkey,['Adventure'],3.5
623,Team 5,21 July 2017 (India),India,['Adventure'],3.5
624,Black to the Moon 3D,15 February 2013 (Spain),Spain,"['Animation', 'Adventure']",3.6
625,Norm of the North,15 January 2016 (USA),USA,"['Animation', 'Adventure']",3.6
628,Red River Moon,20 June 2013 (USA),USA,['Adventure'],3.6
629,Feed the Devil,6 November 2015 (Finland),Canada,"['Adventure', 'Horror']",3.6
631,?ilgin Kamp,23 January 2015 (Turkey),Turkey,['Adventure'],3.6
632,The Haunted House on Kirby Road,9 September 2016 (Canada),Canada,"['Adventure', 'Comedy']",3.6
633,Temple,1 September 2017 (USA),Japan,"['Adventure', 'Drama']",3.6
634,Conni & Co.,18 August 2016 (Germany),Germany,['Adventure'],3.6
635,Swamp Ape,1 January 2017 (USA),USA,"['Adventure', 'Comedy']",3.6
640,The Harry Hill Movie,20 December 2013 (UK),UK,"['Adventure', 'Comedy']",3.7
642,The Most Dangerous Game,25 April 2017 (USA),USA,['Adventure'],3.7
643,Feed the Gods,26 October 2014 (Canada),Canada,"['Adventure', 'Drama']",3.7
644,Magnetic,29 March 2015 (USA),USA,"['Adventure', 'Fantasy']",3.7
647,Sightings,7 November 2017 (USA),USA,"['Adventure', 'Drama']",3.7
649,CarGo,6 June 2017 (USA),USA,"['Animation', 'Adventure']",3.7
650,Encontro Silencioso,5 April 2018 (Portugal),Portugal,"['Adventure', 'Drama']",3.7
651,ISRA 88,7 February 2017 (USA),USA,"['Adventure', 'Mystery']",3.8
653,Hititya Madalyonun Sirri,1 March 2013 (Turkey),Turkey,['Adventure'],3.8
655,Kunta,2 August 2013 (China),China,"['Animation', 'Adventure']",3.8
657,Tri mushketera,14 November 2013 (Russia),Russia,['Adventure'],3.8
660,All Is Well,21 August 2015 (India),India,"['Adventure', 'Comedy']",3.8
661,Mu Tiya Mu the Mysterious Melody,15 September 2015 (USA),Germany,"['Adventure', 'Family']",3.8
663,Left Behind: Vanished - Next Generation,27 January 2017 (USA),USA,['Adventure'],3.8
664,The Frogville,October 2014 (Taiwan),Taiwan,"['Animation', 'Adventure']",3.8
666,Lu Lin Da Mao Xian Zhi Tang Guo Shi Jie,27 May 2016 (China),China,['Animation'],3.8
668,The Crown and the Dragon,11 July 2013 (Germany),USA,['Adventure'],3.9
671,Belka i Strelka: Lunnye priklyucheniya,6 February 2014 (Russia),Russia,"['Animation', 'Adventure']",3.9
672,Wings: Sky Force Heroes,8 July 2014 (USA),USA,"['Animation', 'Adventure']",3.9
674,Dead Kansas,24 September 2013 (USA),USA,['Adventure'],4
677,ETXR,31 March 2014 (USA),USA,"['Adventure', 'Music']",4
679,Zombies vs. Joe Alien,4 February 2017 (USA),USA,"['Adventure', 'Comedy']",4
681,Frog Kingdom,28 December 2013 (China),China,"['Animation', 'Adventure']",4
682,One Night of Fear,30 November 2016 (USA),USA,"['Adventure', 'Horror']",4
683,The Taker's Crown,20 July 2017 (USA),USA,['Adventure'],4
685,Revelation Blue: Prisoner of Hope,Drama,USA,['Adventure'],4
689,Vzlomat blogerov,10 November 2016 (Russia),Russia,"['Animation', 'Comedy']",1.2
690,Zhong Ji Da Mao Xian,20 July 2013 (China),China,['Adventure'],1.3
693,Mida,13 July 2014 (Taiwan),Taiwan,['Adventure'],2
694,Bible Town,December 2017 (USA),USA,['Animation'],2.3
695,Barkley,20 March 2017 (USA),Taiwan,['Animation'],2.4
696,Popugay Club,2 May 2013 (Russia),Russia,['Animation'],2.7
697,Dracula's Angel,10 October 2014 (USA),USA,"['Animation', 'Horror']",2.8
699,"Karol, kt¨®ry zostal swietym",21 March 2014 (Poland),Poland,"['Animation', 'Biography']",2.9
700,The Mermaid Princess,2016 (USA),USA,['Animation'],2.9
701,Space Guardians,5 July 2017 (USA),USA,['Animation'],2.9
702,Bogatyrsha,1 January 2016 (Russia),Russia,['Animation'],3
704,Pondemonium,October 2017 (USA),USA,['Animation'],3.1
707,Pup 2 No Good,5 April 2016 (USA),USA,['Animation'],3.2
708,Mighty Raju,8 February 2015 (India),India,['Animation'],3.2
710,Tu zi zhon de huo hu li,30 October 2015 (China),China,['Animation'],3.3
711,Pirdino S¨¹rpriz Yumurta,20 November 2015 (Turkey),Turkey,['Animation'],3.3
712,Vozvrashchenie Buratino,25 April 2013 (Russia),Russia,['Animation'],3.4
714,Easter Bunny Adventure,17 February 2017 (USA),USA,['Animation'],3.4
715,A Frozen Christmas 2,2017 (USA),USA,['Animation'],3.4
716,K?stebekgiller 2: G?lge'nin Tilsimi,22 January 2016 (Turkey),Turkey,"['Animation', 'Comedy']",3.5
717,Ka-i: Geo-wool ho-su-eui jeon-seol,18 August 2016 (South Korea),South Korea,['Animation'],3.5
718,The Funny Life of Pets,11 October 2016 (USA),USA,['Animation'],3.5
719,Sea Monsters,2017 (USA),USA,['Animation'],3.5
722,Snow White's New Adventure,6 July 2016 (USA),USA,['Animation'],3.6
723,Chhota Bheem Dus pe Dus,2014 (India),,['Animation'],3.6
724,Jol-Up-Ban,15 July 2017 (Canada),South Korea,['Animation'],3.6
726,Xi yang yang yu hui tai lang zhi yang nian xi yang yang,31 January 2015 (China),China,['Animation'],3.7
727,Mei ren yu zhi hai dao lai xi,31 July 2015 (China),China,['Animation'],3.7
729,Master of a Good Name,2 March 2014 (USA),USA,"['Animation', 'Family']",3.8
732,Bai xue gong zhu zhi shen mi ba ba,14 August 2015 (China),China,['Animation'],3.8
736,Bremenskie razboyniki,10 November 2016 (Russia),Russia,['Animation'],3.9
737,Fishtales 2,November 2017 (USA),USA,['Animation'],3.9
738,The Hero of Color City,9 October 2014 (Israel),USA,['Animation'],4
739,Get Squirrely,4 November 2016 (USA),USA,"['Animation', 'Comedy']",4
741,Reis,3 March 2017 (Turkey),Turkey,['Biography'],1.8
742,Life Prescribed,October 2016 (USA),USA,['Biography'],2.2
743,Aaliyah,26 December 2015 (USA),USA,['Biography'],2.4
746,Pedro Calungsod: Batang Martir,25 December 2013 (Philippines),Philippines,"['Biography', 'Crime']",3.1
747,Invasion 1897,21 December 2014 (Nigeria),Nigeria,['Biography'],3.3
748,Toque de lo Alto,5 May 2016 (Costa Rica),Costa Rica,"['Biography', 'Drama']",3.5
749,The Bell Witch Haunting,5 November 2013 (USA),USA,['Biography'],3.6
750,As Dreamers Do,17 April 2014 (USA),USA,"['Biography', 'Drama']",3.6
751,Katherine of Alexandria,6 April 2015 (UK),UK,['Biography'],3.7
752,The Miranda Murders: Lost Tapes of Leonard Lake and Charles Ng,13 October 2017 (USA),USA,['Biography'],3.8
753,RYTMUS s¨ªdliskovy sen,23 August 2015 (Czech Republic),Slovakia,['Biography'],3.9
755,Codelli,10 September 2018 (Slovenia),Slovenia,['Biography'],4
756,Mr. Home,September 2014 (Japan),Japan,['Comedy'],1
757,Onna no ko yo shitai to odore,31 October 2015 (Japan),Japan,['Biography'],1
758,Pure Hearts: Into Chinese Showbiz,20 September 2017 (China),China,['Comedy'],1
759,Utsuroi no hy?honbako,29 October 2016 (Japan),Japan,['Biography'],1
761,Poncho ni yoake no kaze haramasete,28 October 2017 (Japan),Japan,['Biography'],1
762,Maldito Amor,23 October 2014 (Chile),Chile,"['Comedy', 'History']",1.1
763,Tersine,19 September 2014 (Turkey),Turkey,['Biography'],1.1
764,Territoriya Dzha,13 December 2014 (Russia),Russia,['Comedy'],1.1
765,Kavkazskaya plennitsa!,21 August 2014 (Russia),Russia,['Biography'],1.1
766,Delusion of Persecution,6 July 2016 (Russia),Russia,"['Comedy', 'Drama']",1.1
767,"Yes, Sir! 7",2 September 2016 (Taiwan),Taiwan,['Comedy'],1.1
768,Attack of Monster,3 July 2016 (Russia),Russia,"['Comedy', 'Drama']",1.2
769,Extrand,2017 (Japan),Japan,['Comedy'],1.2
771,Kartoffelsalat,23 July 2015 (Germany),Germany,['Comedy'],1.3
